,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,Odds_1,Odds_x,Odds_2,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
93,Elitserien 2004/2005,2004-12-19,Skovde,IFK Ystads,32,23,H,307,281,235,253,1.5,1.2,D,W,W,W,W,W,L,W,W,L,1.27,10.24,4.2,10.0,DWWWW,WLWWL,9,6,1,0,0,0,0,0,0,0,7.2,2.8,0.3,3
94,Elitserien 2004/2005,2004-12-19,Lugi,Guif,25,26,A,239,260,233,230,1.0,1.3,W,L,W,W,L,W,D,W,L,W,1.72,8.94,2.35,10.0,WLWWL,WDWLW,6,7,0,0,0,0,0,0,0,0,0.6,3.0,-0.3,-1
95,Elitserien 2004/2005,2004-12-20,Djurgardens,Heid,34,28,H,213,216,268,273,0.4,0.0,L,W,L,L,W,L,L,L,L,L,1.51,9.0,2.86,10.0,LWLLW,LLLLL,4,0,0,0,0,0,0,0,1,1,-5.5,-5.7,0.4,4
96,Elitserien 2004/2005,2004-12-20,Savehof,Drott,29,20,H,277,243,243,224,1.2,1.2,D,D,W,W,W,W,L,W,L,W,1.32,9.75,3.81,10.0,DDWWW,WLWLW,8,6,1,0,0,0,0,0,0,0,3.4,1.9,0.0,2
97,Elitserien 2004/2005,2004-12-20,Vasteras Irsta HF,Redbergslids,22,32,A,229,230,280,232,0.4,1.0,L,L,L,L,W,W,D,L,L,W,5.88,10.66,1.15,10.0,LLLLW,WDLLW,2,5,0,0,0,0,0,0,0,0,-5.1,-0.2,-0.6,-3
98,Elitserien 2004/2005,2004-12-22,IFK Ystads,Tumba,27,25,H,281,245,253,260,1.2,0.7,W,L,W,W,L,L,D,L,W,L,1.26,9.99,4.33,10.0,WLWWL,LDLWL,6,3,0,0,0,0,0,0,0,0,2.8,-1.5,0.5,3
99,Elitserien 2004/2005,2004-12-22,Skovde,Guif,41,24,H,307,260,235,230,1.5,1.3,D,W,W,W,W,W,D,W,L,W,1.19,10.06,5.15,10.0,DWWWW,WDWLW,9,7,1,0,0,0,0,0,0,0,7.2,3.0,0.2,2
100,Elitserien 2004/2005,2004-12-26,Heid,Skovde,29,39,A,242,347,303,260,0.0,1.5454545454545454,L,L,L,L,L,W,D,W,W,W,10.17,12.39,1.04,11.0,LLLLL,WDWWW,0,9,0,0,1,1,1,0,0,0,-5.545454545454546,7.909090909090909,-1.5454545454545454,-9
101,Elitserien 2004/2005,2004-12-26,Drott,Lugi,22,22,D,268,271,264,259,1.0909090909090908,1.0909090909090908,L,W,L,W,L,W,W,L,W,W,1.31,10.35,3.84,11.0,LWLWL,WWLWW,4,8,0,0,0,0,0,0,0,0,0.36363636363636365,1.0909090909090908,0.0,-4
102,Elitserien 2004/2005,2004-12-26,Guif,Djurgardens,22,26,A,286,238,256,309,1.2727272727272727,0.36363636363636365,D,W,D,W,L,L,L,W,L,L,1.13,10.66,6.34,11.0,DWDWL,LLWLL,6,2,0,0,0,0,0,0,0,0,2.727272727272727,-6.454545454545454,0.9090909090909091,4
103,Elitserien 2004/2005,2004-12-26,Hammarby,Kroppskultur,38,28,H,326,267,265,279,1.4545454545454546,0.8181818181818182,W,W,W,W,W,W,L,W,L,L,1.29,10.75,3.97,11.0,WWWWW,WLWLL,10,4,1,1,0,0,0,0,0,0,5.545454545454546,-1.0909090909090908,0.6363636363636364,6
104,Elitserien 2004/2005,2004-12-26,Savehof,Vasteras Irsta HF,34,27,H,318,255,268,312,1.2727272727272727,0.36363636363636365,W,D,D,W,W,L,L,L,L,L,1.02,14.0,11.8,11.0,WDDWW,LLLLL,8,0,0,0,0,0,0,0,1,1,4.545454545454546,-5.181818181818182,0.9090909090909091,8
105,Elitserien 2004/2005,2004-12-26,Lund,Redbergslids,22,25,A,213,252,267,260,0.5454545454545454,0.9090909090909091,L,L,W,L,W,L,W,D,L,L,2.53,9.26,1.61,11.0,LLWLW,LWDLL,4,3,0,0,0,0,0,0,0,0,-4.909090909090909,-0.7272727272727273,-0.36363636363636365,1
106,Elitserien 2004/2005,2004-12-29,Tumba,Heid,34,28,H,271,242,286,303,0.7272727272727273,0.0,D,L,D,L,W,L,L,L,L,L,1.18,10.5,5.3,11.0,DLDLW,LLLLL,4,0,0,0,0,0,0,0,1,1,-1.3636363636363635,-5.545454545454546,0.7272727272727273,4
107,Elitserien 2004/2005,2004-12-29,Vasteras Irsta HF,Lund,24,24,D,255,213,312,267,0.36363636363636365,0.5454545454545454,L,L,L,L,L,L,L,W,L,W,2.8,9.38,1.53,11.0,LLLLL,LLWLW,0,4,0,0,1,1,0,0,0,0,-5.181818181818182,-4.909090909090909,-0.18181818181818182,-4
108,Elitserien 2004/2005,2004-12-29,Lugi,Savehof,23,25,A,271,318,259,268,1.0909090909090908,1.2727272727272727,W,W,L,W,W,W,D,D,W,W,3.19,9.63,1.43,11.0,WWLWW,WDDWW,8,8,0,0,0,0,0,0,0,0,1.0909090909090908,4.545454545454546,-0.18181818181818182,0
109,Elitserien 2004/2005,2004-12-29,Djurgardens,Drott,30,28,H,238,268,309,264,0.36363636363636365,1.0909090909090908,L,L,W,L,L,L,W,L,W,L,3.18,9.63,1.43,11.0,LLWLL,LWLWL,2,4,0,0,0,0,0,0,0,0,-6.454545454545454,0.36363636363636365,-0.7272727272727273,-2
110,Elitserien 2004/2005,2004-12-29,Redbergslids,Hammarby,31,24,H,275,356,290,288,0.8333333333333334,1.5,L,L,W,D,L,W,W,W,W,W,1.69,8.77,2.43,12.0,LLWDL,WWWWW,3,10,0,0,0,0,1,1,0,0,-1.25,5.666666666666667,-0.6666666666666666,-7
111,Elitserien 2004/2005,2005-02-09,Drott,Skovde,29,27,H,312,378,287,286,1.1666666666666667,1.5833333333333333,W,L,W,L,W,W,W,D,W,W,,,,12.0,WLWLW,WWDWW,6,9,0,0,0,0,0,0,0,0,2.0833333333333335,7.666666666666667,-0.4166666666666667,-3
112,Elitserien 2004/2005,2005-02-09,Guif,Tumba,32,25,H,312,294,287,314,1.1666666666666667,0.6666666666666666,L,D,W,D,W,L,D,L,D,L,1.78,9.99,2.2,12.0,LDWDW,LDLDL,6,2,0,0,0,0,0,0,0,0,2.0833333333333335,-1.6666666666666667,0.5,4
113,Elitserien 2004/2005,2005-02-09,IFK Ystads,Redbergslids,33,21,H,336,275,303,290,1.1666666666666667,0.8333333333333334,L,W,W,L,W,L,L,W,D,L,1.33,9.99,3.58,12.0,LWWLW,LLWDL,6,3,0,0,0,0,0,0,0,0,2.75,-1.25,0.3333333333333333,3
114,Elitserien 2004/2005,2005-02-09,Savehof,Djurgardens,32,13,H,355,261,291,353,1.3333333333333333,0.3333333333333333,W,W,D,D,W,L,L,L,W,L,,,,12.0,WWDDW,LLLWL,8,2,0,0,0,0,0,0,0,0,5.333333333333333,-7.666666666666667,1.0,6
115,Elitserien 2004/2005,2005-02-09,Lugi,Vasteras Irsta HF,37,21,H,294,277,296,340,1.0,0.3333333333333333,L,W,W,L,W,L,L,L,L,L,,,,12.0,LWWLW,LLLLL,6,0,0,0,0,0,0,0,1,1,-0.16666666666666666,-5.25,0.6666666666666666,6
116,Elitserien 2004/2005,2005-02-09,Heid,Kroppskultur,29,23,H,270,295,326,306,0.16666666666666666,0.9166666666666666,W,L,L,L,L,W,W,L,W,L,,,,12.0,WLLLL,WWLWL,2,6,0,0,1,0,0,0,0,0,-4.666666666666667,-0.9166666666666666,-0.75,-4
117,Elitserien 2004/2005,2005-02-10,Hammarby,Lund,28,24,H,356,241,288,289,1.5,0.6666666666666666,W,W,W,W,W,W,L,L,W,L,,,,12.0,WWWWW,WLLWL,10,4,1,1,0,0,0,0,0,0,5.666666666666667,-4.0,0.8333333333333334,6
118,Elitserien 2004/2005,2005-02-11,Kroppskultur,IFK Ystads,27,29,A,295,336,306,303,0.9166666666666666,1.1666666666666667,W,W,L,W,L,L,W,W,L,W,2.03,9.99,1.91,12.0,WWLWL,LWWLW,6,6,0,0,0,0,0,0,0,0,-0.9166666666666666,2.75,-0.25,0
119,Elitserien 2004/2005,2005-02-12,Vasteras Irsta HF,Hammarby,29,28,H,277,356,340,288,0.3333333333333333,1.5,L,L,L,L,L,W,W,W,W,W,5.88,9.99,1.11,12.0,LLLLL,WWWWW,0,10,0,0,1,1,1,1,0,0,-5.25,5.666666666666667,-1.1666666666666667,-10
120,Elitserien 2004/2005,2005-02-13,Tumba,Drott,25,29,A,317,339,345,319,0.6153846153846154,1.0769230769230769,L,L,D,L,D,L,W,L,W,L,2.35,9.99,1.65,13.0,LLDLD,LWLWL,2,4,0,0,0,0,0,0,0,0,-2.1538461538461537,1.5384615384615385,-0.46153846153846156,-2
121,Elitserien 2004/2005,2005-02-13,Kroppskultur,Guif,24,31,A,325,336,336,317,0.9230769230769231,1.0769230769230769,D,W,W,L,W,L,L,D,W,D,,,,13.0,DWWLW,LLDWD,7,4,0,0,0,0,0,0,0,0,-0.8461538461538461,1.4615384615384615,-0.15384615384615385,3
122,Elitserien 2004/2005,2005-02-14,Redbergslids,Heid,31,30,H,298,298,311,363,0.9230769230769231,0.15384615384615385,W,L,L,W,D,L,W,L,L,L,1.25,9.99,4.38,13.0,WLLWD,LWLLL,5,2,0,0,0,0,0,0,1,0,-1.0,-5.0,0.7692307692307693,3
123,Elitserien 2004/2005,2005-02-14,Lund,IFK Ystads,28,33,A,262,367,312,326,0.6153846153846154,1.2307692307692308,L,W,L,L,W,W,L,W,W,L,3.25,9.99,1.4,13.0,LWLLW,WLWWL,4,6,0,0,0,0,0,0,0,0,-3.8461538461538463,3.1538461538461537,-0.6153846153846154,-2
124,Elitserien 2004/2005,2005-02-14,Djurgardens,Lugi,26,27,A,291,326,377,323,0.46153846153846156,1.0769230769230769,W,L,L,L,W,W,L,W,W,L,2.32,9.99,1.71,13.0,WLLLW,WLWWL,4,6,0,0,0,0,0,0,0,0,-6.615384615384615,0.23076923076923078,-0.6153846153846154,-2
125,Elitserien 2004/2005,2005-02-16,Heid,Lund,21,40,A,298,262,363,312,0.15384615384615385,0.6153846153846154,L,W,L,L,L,L,W,L,L,W,1.98,9.99,1.95,13.0,LWLLL,LWLLW,2,4,0,0,1,0,0,0,0,0,-5.0,-3.8461538461538463,-0.46153846153846156,-2
126,Elitserien 2004/2005,2005-02-16,IFK Ystads,Hammarby,33,29,H,367,386,326,318,1.2307692307692308,1.4615384615384615,W,L,W,W,L,D,W,W,W,W,1.4,9.99,3.15,13.0,WLWWL,DWWWW,6,9,0,0,0,0,1,0,0,0,3.1538461538461537,5.230769230769231,-0.23076923076923078,-3
127,Elitserien 2004/2005,2005-02-16,Drott,Kroppskultur,30,22,H,339,325,319,336,1.0769230769230769,0.9230769230769231,L,W,L,W,L,D,W,W,L,W,1.2,9.99,4.9,13.0,LWLWL,DWWLW,4,7,0,0,0,0,0,0,0,0,1.5384615384615385,-0.8461538461538461,0.15384615384615385,-3
128,Elitserien 2004/2005,2005-02-16,Djurgardens,Vasteras Irsta HF,21,21,D,291,297,377,379,0.46153846153846156,0.3076923076923077,W,L,L,L,W,L,L,L,L,L,1.34,9.99,3.45,13.0,WLLLW,LLLLL,4,0,0,0,0,0,0,0,1,1,-6.615384615384615,-6.3076923076923075,0.15384615384615385,4
129,Elitserien 2004/2005,2005-02-16,Guif,Redbergslids,21,26,A,336,298,317,311,1.0769230769230769,0.9230769230769231,L,L,D,W,D,W,L,L,W,D,1.34,9.99,3.45,13.0,LLDWD,WLLWD,4,5,0,0,0,0,0,0,0,0,1.4615384615384615,-1.0,0.15384615384615385,-1
130,Elitserien 2004/2005,2005-02-16,Savehof,Tumba,43,22,H,423,345,342,376,1.2857142857142858,0.5714285714285714,L,W,W,W,D,L,L,L,D,L,1.07,9.99,8.75,14.0,LWWWD,LLLDL,7,1,0,0,0,0,0,0,0,0,5.785714285714286,-2.2142857142857144,0.7142857142857143,6
131,Elitserien 2004/2005,2005-02-17,Lugi,Skovde,25,30,A,344,450,347,347,1.0,1.6428571428571428,L,W,L,W,W,W,W,W,W,D,3.45,9.99,1.34,14.0,LWLWW,WWWWD,6,9,0,0,0,0,0,0,0,0,-0.21428571428571427,7.357142857142857,-0.6428571428571429,-3
132,Elitserien 2004/2005,2005-02-19,Skovde,Djurgardens,39,25,H,450,316,347,410,1.6428571428571428,0.42857142857142855,W,W,W,W,D,L,W,L,L,L,1.04,9.99,9.99,14.0,WWWWD,LWLLL,9,2,0,0,0,0,0,0,1,0,7.357142857142857,-6.714285714285714,1.2142857142857142,7
133,Elitserien 2004/2005,2005-02-20,Tumba,Lugi,25,30,A,345,344,376,347,0.5714285714285714,1.0,L,L,L,D,L,L,W,L,W,W,1.73,9.99,2.25,14.0,LLLDL,LWLWW,1,6,0,0,0,0,0,0,0,0,-2.2142857142857144,-0.21428571428571427,-0.42857142857142855,-5
134,Elitserien 2004/2005,2005-02-20,Redbergslids,Drott,22,26,A,334,370,329,348,1.0,1.1428571428571428,W,W,L,L,W,W,L,W,L,W,2.73,9.99,1.5,14.0,WWLLW,WLWLW,6,6,0,0,0,0,0,0,0,0,0.35714285714285715,1.5714285714285714,-0.14285714285714285,0
135,Elitserien 2004/2005,2005-02-21,Vasteras Irsta HF,IFK Ystads,22,32,A,315,400,415,361,0.2857142857142857,1.1428571428571428,L,L,L,L,L,L,W,L,W,W,5.38,9.99,1.15,14.0,LLLLL,LWLWW,0,6,0,0,1,1,0,0,0,0,-7.142857142857143,2.7857142857142856,-0.8571428571428571,-6
136,Elitserien 2004/2005,2005-02-21,Kroppskultur,Savehof,29,37,A,348,423,359,342,0.9285714285714286,1.2857142857142858,D,D,W,W,L,L,W,W,W,D,3.95,9.99,1.27,14.0,DDWWL,LWWWD,6,7,0,0,0,0,0,0,0,0,-0.7857142857142857,5.785714285714286,-0.35714285714285715,-1
137,Elitserien 2004/2005,2005-02-21,Hammarby,Heid,36,22,H,417,331,346,388,1.5,0.2857142857142857,W,D,W,W,W,W,L,W,L,L,1.04,9.99,9.99,14.0,WDWWW,WLWLL,9,4,1,0,0,0,0,0,0,0,5.071428571428571,-4.071428571428571,1.2142857142857142,5
138,Elitserien 2004/2005,2005-02-21,Lund,Guif,25,25,D,285,360,335,335,0.6428571428571429,1.1428571428571428,D,L,W,L,L,W,L,L,D,W,1.56,9.99,2.58,14.0,DLWLL,WLLDW,3,5,0,0,0,0,0,0,0,0,-3.5714285714285716,1.7857142857142858,-0.5,-2
139,Elitserien 2004/2005,2005-02-23,Savehof,Redbergslids,37,31,H,423,334,342,329,1.2857142857142858,1.0,L,W,W,W,D,W,W,L,L,W,1.14,9.99,5.88,14.0,LWWWD,WWLLW,7,6,0,0,0,0,0,0,0,0,5.785714285714286,0.35714285714285715,0.2857142857142857,1
140,Elitserien 2004/2005,2005-02-23,Skovde,Vasteras Irsta HF,43,24,H,482,337,370,447,1.6666666666666667,0.26666666666666666,W,W,W,W,W,L,L,L,L,L,1.03,9.99,9.99,15.0,WWWWW,LLLLL,10,0,1,1,0,0,0,0,1,1,7.466666666666667,-7.333333333333333,1.4,10
141,Elitserien 2004/2005,2005-02-23,Guif,Hammarby,32,28,H,386,439,360,370,1.2,1.4,W,W,L,L,D,L,W,D,W,W,2.43,9.99,1.66,15.0,WWLLD,LWDWW,5,7,0,0,0,0,0,0,0,0,1.7333333333333334,4.6,-0.2,-2
142,Elitserien 2004/2005,2005-02-23,Djurgardens,Tumba,22,29,A,350,369,438,398,0.5333333333333333,0.6666666666666666,W,L,W,L,L,W,L,L,L,D,1.9,9.99,2.07,15.0,WLWLL,WLLLD,4,3,0,0,0,0,0,0,0,0,-5.866666666666666,-1.9333333333333333,-0.13333333333333333,1
143,Elitserien 2004/2005,2005-02-23,Drott,Lund,33,22,H,390,313,377,367,1.0666666666666667,0.6,L,W,L,W,L,L,D,L,W,L,1.14,9.99,5.88,15.0,LWLWL,LDLWL,4,3,0,0,0,0,0,0,0,0,0.8666666666666667,-3.6,0.4666666666666667,1
144,Elitserien 2004/2005,2005-02-23,Lugi,Kroppskultur,32,30,H,369,380,373,387,0.9333333333333333,1.0,L,L,W,L,W,W,D,D,W,W,1.45,9.99,3.05,15.0,LLWLW,WDDWW,4,8,0,0,0,0,0,0,0,0,-0.26666666666666666,-0.4666666666666667,-0.06666666666666667,-4
145,Elitserien 2004/2005,2005-02-25,Skovde,Savehof,38,38,D,482,452,370,362,1.6666666666666667,1.3333333333333333,W,W,W,W,W,W,L,W,W,W,1.78,9.99,2.27,15.0,WWWWW,WLWWW,10,8,1,1,0,0,1,0,0,0,7.466666666666667,6.0,0.3333333333333333,2
146,Elitserien 2004/2005,2005-02-27,Vasteras Irsta HF,Heid,28,21,H,337,359,447,422,0.26666666666666666,0.26666666666666666,L,L,L,L,L,L,W,L,W,L,1.39,9.99,3.1,15.0,LLLLL,LWLWL,0,4,0,0,1,1,0,0,0,0,-7.333333333333333,-4.2,0.0,-4
147,Elitserien 2004/2005,2005-02-27,Tumba,Skovde,22,38,A,369,482,398,370,0.6666666666666666,1.6666666666666667,W,L,L,L,D,W,W,W,W,W,3.89,9.99,1.28,15.0,WLLLD,WWWWW,3,10,0,0,0,0,1,1,0,0,-1.9333333333333333,7.466666666666667,-1.0,-7
148,Elitserien 2004/2005,2005-02-27,IFK Ystads,Guif,23,22,H,423,386,393,360,1.0666666666666667,1.2,L,L,W,L,W,W,W,L,L,D,1.28,9.99,3.89,15.0,LLWLW,WWLLD,4,5,0,0,0,0,0,0,0,0,2.0,1.7333333333333334,-0.13333333333333333,-1
149,Elitserien 2004/2005,2005-02-27,Kroppskultur,Djurgardens,34,29,H,380,350,387,438,1.0,0.5333333333333333,W,D,D,W,W,W,L,W,L,L,1.39,9.99,3.1,15.0,WDDWW,WLWLL,8,4,0,0,0,0,0,0,0,0,-0.4666666666666667,-5.866666666666666,0.4666666666666667,4
150,Elitserien 2004/2005,2005-02-28,Lund,Savehof,29,34,A,335,486,392,389,0.5625,1.375,L,L,D,L,W,W,W,L,W,W,5.25,9.99,1.18,16.0,LLDLW,WWLWW,3,8,0,0,0,0,0,0,0,0,-3.5625,6.0625,-0.8125,-5
151,Elitserien 2004/2005,2005-02-28,Redbergslids,Lugi,25,24,H,391,391,373,395,1.125,0.9375,W,W,W,W,L,D,L,L,W,L,1.8,9.99,2.18,16.0,WWWWL,DLLWL,8,3,0,0,0,0,0,0,0,0,1.125,-0.25,0.1875,5
152,Elitserien 2004/2005,2005-02-28,Hammarby,Drott,30,23,H,477,412,398,399,1.4375,1.0625,W,L,W,D,W,D,L,W,L,W,1.78,9.99,2.17,16.0,WLWDW,DLWLW,7,5,0,0,0,0,0,0,0,0,4.9375,0.8125,0.375,2
153,Elitserien 2004/2005,2005-03-02,Heid,IFK Ystads,30,36,A,388,450,461,418,0.25,1.125,L,L,W,L,W,W,L,L,W,L,5.88,9.99,1.14,16.0,LLWLW,WLLWL,4,4,0,0,0,0,0,0,0,0,-4.5625,2.0,-0.875,0
154,Elitserien 2004/2005,2005-03-02,Skovde,Kroppskultur,34,36,A,523,408,394,425,1.6875,0.9375,W,W,W,W,W,L,W,D,D,W,1.06,9.99,9.0,16.0,WWWWW,LWDDW,10,6,1,1,0,0,0,0,0,0,8.0625,-1.0625,0.75,4
155,Elitserien 2004/2005,2005-03-04,Lugi,Lund,29,19,H,391,335,395,392,0.9375,0.5625,D,L,L,W,L,L,L,D,L,W,1.71,9.99,2.27,16.0,DLLWL,LLDLW,3,3,0,0,0,0,0,0,0,0,-0.25,-3.5625,0.375,0
156,Elitserien 2004/2005,2005-03-06,Tumba,Vasteras Irsta HF,23,27,A,394,364,425,481,0.625,0.25,L,W,L,L,L,L,L,L,L,L,1.32,9.99,3.6,16.0,LWLLL,LLLLL,2,0,0,0,1,0,0,0,1,1,-1.9375,-7.3125,0.375,2
157,Elitserien 2004/2005,2005-03-06,Drott,IFK Ystads,23,28,A,412,450,399,418,1.0625,1.125,D,L,W,L,W,W,L,L,W,L,1.68,9.99,2.35,16.0,DLWLW,WLLWL,5,4,0,0,0,0,0,0,0,0,0.8125,2.0,-0.0625,1
158,Elitserien 2004/2005,2005-03-06,Savehof,Hammarby,31,21,H,486,477,389,398,1.375,1.4375,W,W,L,W,W,W,L,W,D,W,1.25,9.99,4.2,16.0,WWLWW,WLWDW,8,7,0,0,0,0,0,0,0,0,6.0625,4.9375,-0.0625,1
159,Elitserien 2004/2005,2005-03-07,Djurgardens,Redbergslids,28,28,D,376,391,460,373,0.625,1.125,W,W,L,W,L,W,W,W,W,L,1.93,9.99,1.99,16.0,WWLWL,WWWWL,6,8,0,0,0,0,0,0,0,0,-5.25,1.125,-0.5,-2
160,Elitserien 2004/2005,2005-03-07,Guif,Heid,33,23,H,432,416,427,495,1.0588235294117647,0.23529411764705882,L,L,W,W,L,L,L,L,W,L,1.13,9.99,5.88,17.0,LLWWL,LLLWL,4,2,0,0,0,0,0,0,0,0,0.29411764705882354,-4.647058823529412,0.8235294117647058,2
161,Elitserien 2004/2005,2005-03-09,Redbergslids,Skovde,34,34,D,422,562,397,423,1.1764705882352942,1.7058823529411764,W,W,W,W,W,W,W,W,W,W,4.9,9.99,1.2,17.0,WWWWW,WWWWW,10,10,1,1,0,0,1,1,0,0,1.4705882352941178,8.176470588235293,-0.5294117647058824,0
162,Elitserien 2004/2005,2005-03-09,Vasteras Irsta HF,Guif,26,33,A,388,432,505,427,0.29411764705882354,1.0588235294117647,D,L,L,L,L,L,L,W,W,L,2.35,9.99,1.66,17.0,DLLLL,LLWWL,1,4,0,0,1,0,0,0,0,0,-6.882352941176471,0.29411764705882354,-0.7647058823529411,-3
163,Elitserien 2004/2005,2005-03-09,Lund,Djurgardens,33,32,H,359,406,416,488,0.5882352941176471,0.7058823529411765,D,L,L,D,L,W,W,W,L,W,1.52,9.99,2.73,17.0,DLLDL,WWWLW,2,8,0,0,0,0,0,0,0,0,-3.3529411764705883,-4.823529411764706,-0.11764705882352941,-6
164,Elitserien 2004/2005,2005-03-09,IFK Ystads,Savehof,21,31,A,483,511,439,412,1.1764705882352942,1.411764705882353,W,W,L,L,W,W,W,W,L,W,2.08,9.99,1.88,17.0,WWLLW,WWWLW,6,8,0,0,0,0,0,0,0,0,2.588235294117647,5.823529411764706,-0.23529411764705882,-2
165,Elitserien 2004/2005,2005-03-09,Hammarby,Lugi,29,25,H,501,414,429,420,1.3529411764705883,0.8823529411764706,L,W,L,W,D,L,D,L,L,W,1.31,9.99,3.68,17.0,LWLWD,LDLLW,5,3,0,0,0,0,0,0,0,0,4.235294117647059,-0.35294117647058826,0.47058823529411764,2
166,Elitserien 2004/2005,2005-03-09,Heid,Drott,30,30,D,416,440,495,429,0.23529411764705882,1.0,L,L,L,W,L,L,D,L,W,L,9.99,9.99,1.05,17.0,LLLWL,LDLWL,2,3,0,0,0,0,0,0,0,0,-4.647058823529412,0.6470588235294118,-0.7647058823529411,-1
167,Elitserien 2004/2005,2005-03-09,Kroppskultur,Tumba,42,25,H,431,428,454,453,0.8823529411764706,0.7058823529411765,L,L,W,D,D,W,L,W,L,L,1.41,9.99,3.13,17.0,LLWDD,WLWLL,4,4,0,0,0,0,0,0,0,0,-1.3529411764705883,-1.4705882352941178,0.17647058823529413,0
168,Elitserien 2004/2005,2005-03-13,Drott,Guif,30,24,H,440,432,429,427,1.0,1.0588235294117647,L,D,L,W,L,L,L,W,W,L,1.32,9.99,3.68,17.0,LDLWL,LLWWL,3,4,0,0,0,0,0,0,0,0,0.6470588235294118,0.29411764705882354,-0.058823529411764705,-1
169,Elitserien 2004/2005,2005-03-13,Kroppskultur,Vasteras Irsta HF,34,22,H,431,388,454,505,0.8823529411764706,0.29411764705882354,L,L,W,D,D,D,L,L,L,L,1.25,9.99,4.43,17.0,LLWDD,DLLLL,4,1,0,0,0,0,0,0,1,0,-1.3529411764705883,-6.882352941176471,0.5882352941176471,3
170,Elitserien 2004/2005,2005-03-13,Lugi,IFK Ystads,22,21,H,451,512,441,466,0.9444444444444444,1.2222222222222223,W,L,D,L,L,W,W,W,L,L,2.19,9.99,1.78,18.0,WLDLL,WWWLL,3,6,0,0,0,0,0,0,0,0,0.5555555555555556,2.5555555555555554,-0.2777777777777778,-3
171,Elitserien 2004/2005,2005-03-13,Tumba,Redbergslids,25,21,H,453,443,485,430,0.6666666666666666,1.1111111111111112,L,W,L,W,L,L,W,W,W,W,1.76,9.99,2.24,18.0,LWLWL,LWWWW,4,8,0,0,0,0,1,0,0,0,-1.7777777777777777,0.7222222222222222,-0.4444444444444444,-4
172,Elitserien 2004/2005,2005-03-14,Savehof,Heid,36,16,H,543,445,425,518,1.4444444444444444,0.3333333333333333,W,W,W,W,L,W,L,L,L,W,1.01,9.99,9.99,18.0,WWWWL,WLLLW,8,4,0,0,0,0,0,0,0,0,6.555555555555555,-4.055555555555555,1.1111111111111112,4
173,Elitserien 2004/2005,2005-03-15,Djurgardens,Hammarby,31,37,A,419,529,520,453,0.6666666666666666,1.3888888888888888,L,W,W,W,L,W,L,W,L,W,3.35,9.99,1.38,18.0,LWWWL,WLWLW,6,6,0,0,0,0,0,0,0,0,-5.611111111111111,4.222222222222222,-0.7222222222222222,0
174,Elitserien 2004/2005,2005-03-15,Skovde,Lund,41,24,H,589,383,452,444,1.6111111111111112,0.5555555555555556,L,W,W,W,W,L,D,L,L,D,1.05,9.99,9.99,18.0,LWWWW,LDLLD,8,2,1,0,0,0,0,0,0,0,7.611111111111111,-3.388888888888889,1.0555555555555556,6
175,Elitserien 2004/2005,2005-03-18,Lund,Tumba,32,27,H,383,453,444,485,0.5555555555555556,0.6666666666666666,L,D,L,L,D,L,W,L,W,L,1.57,9.99,2.6,18.0,LDLLD,LWLWL,2,4,0,0,0,0,0,0,0,0,-3.388888888888889,-1.7777777777777777,-0.1111111111111111,-2
176,Elitserien 2004/2005,2005-03-18,IFK Ystads,Djurgardens,33,17,H,512,419,466,520,1.2222222222222223,0.6666666666666666,W,W,W,L,L,L,W,W,W,L,1.1,9.99,7.0,18.0,WWWLL,LWWWL,6,6,0,0,0,0,0,0,0,0,2.5555555555555554,-5.611111111111111,0.5555555555555556,0
177,Elitserien 2004/2005,2005-03-18,Redbergslids,Kroppskultur,32,25,H,443,458,430,483,1.1111111111111112,0.8333333333333334,L,W,W,W,W,L,L,L,W,D,,,,18.0,LWWWW,LLLWD,8,3,1,0,0,0,0,0,0,0,0.7222222222222222,-1.3888888888888888,0.2777777777777778,5
178,Elitserien 2004/2005,2005-03-18,Hammarby,Skovde,29,42,A,529,589,453,452,1.3888888888888888,1.6111111111111112,W,L,W,L,W,L,W,W,W,W,2.45,9.99,1.62,18.0,WLWLW,LWWWW,6,8,0,0,0,0,1,0,0,0,4.222222222222222,7.611111111111111,-0.2222222222222222,-2
179,Elitserien 2004/2005,2005-03-18,Guif,Savehof,28,28,D,464,543,452,425,1.1111111111111112,1.4444444444444444,W,L,L,W,W,W,W,W,W,L,3.89,9.99,1.28,18.0,WLLWW,WWWWL,6,8,0,0,0,0,0,0,0,0,0.6666666666666666,6.555555555555555,-0.3333333333333333,-2
180,Elitserien 2004/2005,2005-03-18,Vasteras Irsta HF,Drott,28,23,H,438,498,570,481,0.3684210526315789,1.105263157894737,W,L,D,L,L,W,W,L,D,L,5.5,9.99,1.15,19.0,WLDLL,WWLDL,3,5,0,0,0,0,0,0,0,0,-6.947368421052632,0.8947368421052632,-0.7368421052631579,-2
